Internet_Users;GDP_Per_Capita;Electricity_Access;Electricity_Access_Rural;Electricity_Access_Urban;Broadband_Subscriptions;Life_Expectancy;Sec_Edu_Duration;Literacy_Female;Literacy_Male;Literacy_Total;Pop_0_14;Pop_15_64;Pop_65_Above;Pop_Female;Pop_Male;Pop_Total;Pop_Rural;Pop_Urban;clusters
12.904.613.556.811.100;14.890.703.467.520.300;0.6395579169797497;0.6893612874176306;0.518124731888902;19.514.646.110.002.900;14.608.087.307.197.800;-0.45799446329325877;0.0;0.0;-1,40E+01;-0.9864126187563264;-0.18179576170992912;18.572.282.771.917.500;-0.04094381503581721;0.04094381503581722;-0.3247952868739391;-13.922.567.087.481.300;13.922.567.087.481.300;0
14.748.506.742.846.700;16.681.332.372.614.800;0.6395579169797497;0.6893612874176306;0.518124731888902;19.930.172.430.640.100;15.336.231.284.573.200;-0.45799446329325877;0.0;0.0;-1,40E+01;-0.9848487724569622;-0.19826550473686805;18.717.356.442.012.600;-0.05528063005134147;0.05528063005134148;-0.3246994249250216;-14.049.436.116.287.700;14.049.436.116.287.700;0
14.764.673.845.347.000;1.688.340.263.174.840;0.6395579169797497;0.6893612874176306;0.518124731888902;2.074.518.801.020.410;14.340.671.598.692.600;-0.45799446329325877;0.0;0.0;-1,40E+01;-0.988818913223959;-0.2091009327925659;18.897.327.265.799.200;-0.06397172026677533;0.06397172026677535;-0.32463048713406784;-14.172.641.057.619.500;14.172.641.057.619.500;0
1.481.067.979.572.290;19.454.953.790.381.300;0.6395579169797497;0.6893612874176306;0.518124731888902;21.098.532.893.454.900;15.265.350.012.439.300;-0.45799446329325877;0.0;0.0;-1,40E+01;-0.9971705904252564;-0.21716537291163573;19.122.527.464.101.700;-0.06751462174767757;0.06751462174767758;-0.3245728172114068;-1.429.218.191.147.680;1.429.218.191.147.680;0
14.929.964.895.475.200;21.166.679.372.639.000;0.6395579169797497;0.6893612874176306;0.518124731888902;2.092.772.305.693.590;15.336.231.284.573.200;-0.45799446329325877;0.0;0.0;-1,40E+01;-10.128.778.265.292.000;-0.21460224560008387;1.936.142.552.091.490;-0.07360517091091684;0.07360517091091685;-0.3245070463701414;-1.440.851.668.879.380;1.440.851.668.879.380;0
11.482.259.995.533.600;17.773.992.427.808.700;0.6395579169797497;0.6893612874176306;0.518124731888902;20.587.843.253.800.400;14.791.734.239.544.700;0.6964170882424454;0.0;0.0;-1,40E+01;-1.257.903.484.549.770;0.6636754800172735;14.358.103.190.537.500;0.25900179962748837;-0.2590017996274884;-0.3268095158825564;-0.7612092434434024;0.7612092434434027;0
11.882.922.970.541.400;1.878.500.688.025.680;0.6395579169797497;0.6893612874176306;0.518124731888902;22.351.768.748.906.600;14.923.831.155.794.300;0.6964170882424454;0.0;0.0;-1,40E+01;-1.263.922.307.000.840;0.639000540034071;14.716.839.893.447.300;0.2414377113498609;-0.24143771134986092;-0.32672399899440197;-0.7621710664054723;0.7621710664054726;0
10.926.006.231.897.900;19.588.405.175.683.600;0.6395579169797497;0.6893612874176306;0.518124731888902;22.867.224.119.163.600;1.545.221.882.079.230;0.6964170882424454;0.0;0.0;-1,40E+01;-1.266.988.778.362.270;0.6133630606883684;1.503.567.979.200.570;0.22676301412971728;-0.2267630141297173;-0.3266321777958897;-0.7631786904609742;0.7631786904609741;0
12.283.269.632.674.100;2.043.169.758.012.500;0.6395579169797497;0.6893612874176306;0.518124731888902;2.400.071.153.741.010;15.055.928.072.043.800;0.6964170882424454;0.0;0.0;-1,40E+01;-12.689.710.746.819.800;0.5888977067432095;15.323.981.037.362.500;0.21345228908378244;-0.2134522890838153;-0.32654549399079896;-0.764186314516476;0.7641863145164761;0
1.286.514.473.918.530;2.138.346.068.960.190;0.6395579169797497;0.6893612874176306;0.518124731888902;2.431.426.635.245.490;15.987.050.237.802.600;0.6964170882424454;0.0;0.0;-1,40E+01;-12.672.380.374.049.800;0.5624934917601995;15.569.651.803.682.400;0.19452570019950327;-0.1945257001995033;-0.32646140384815375;-0.7651481374785459;0.7651481374785462;0
13.058.939.093.939.100;2.176.803.155.013.450;0.6395579169797497;0.6893612874176306;0.518124731888902;2.525.659.502.097.440;1.591.939.084.167.470;0.6964170882424454;0.0;0.0;-1,40E+01;-12.621.436.483.183.000;0.5286313541512745;15.836.153.185.257.400;0.18042472618865724;-0.18042472618865726;-0.3263888164366394;-0.7661557615340477;0.7661557615340475;0
1.380.188.774.557.840;22.906.709.264.837.600;0.6395579169797497;0.6893612874176306;0.518124731888902;24.706.796.131.771.600;1.618.680.655.017.990;0.6964170882424454;0.0;0.0;-1,40E+01;-1.256.411.788.125.680;0.48974711518923064;16.144.176.020.311.900;0.17694947004543193;-0.17694947004543196;-0.32633103555515713;-0.7678046008975962;0.7678046008975961;0
14.274.986.368.962.600;24.295.501.086.137.400;0.6395579169797497;0.6893612874176306;0.518124731888902;25.695.798.701.589.700;16.386.562.862.557.200;0.6964170882424454;0.0;0.0;-1,40E+01;-12.521.425.362.726.400;0.4520594687045247;16.464.468.457.565.800;0.17288716870033374;-0.17288716870033374;-0.32627467679589994;-0.7701862577560551;0.7701862577560552;0
14.698.072.412.220.700;2.396.036.966.630.710;0.6395579169797497;0.6893612874176306;0.518124731888902;25.369.762.211.157.100;15.191.246.864.299.300;0.6964170882424454;0.0;0.0;-1,40E+01;-12.501.316.223.847.800;0.4220171374481083;1.674.332.812.405.520;0.16679575449590195;-0.16679575449590198;-0.32621652790099404;-0.7732091299225605;0.7732091299225609;0
15.126.676.357.854.000;27.887.234.654.735.600;0.6395579169797497;0.6893612874176306;0.518124731888902;26.475.638.650.515.400;16.183.584.674.173.700;0.6964170882424454;0.0;0.0;-1,40E+01;-12.474.913.800.363.700;0.38983101930544894;17.033.872.066.240.700;0.16018471324279596;-0.16018471324279598;-0.3261551501043913;-0.7769190184905445;0.7769190184905443;0
15.560.798.205.862.400;3.205.327.517.893.740;0.6395579169797497;0.6893612874176306;0.518124731888902;2.551.606.257.600.550;15.790.515.801.431.300;0.6964170882424454;0.0;0.0;-1,40E+01;-12.483.274.855.504.000;0.345245624303362;17.512.323.357.819.500;0.15588292397475204;-0.15588292397475206;-0.3260880736476632;-0.781315923460007;0.781315923460007;0
-0.8589549217353939;1,66E+00;0.25312884139715885;0.06026637886233572;0.518124731888902;-0.7921710357140498;-11.026.028.103.742.700;-0.45799446329325877;0.28620882782301443;0.7494080442605229;0.48437644527594154;11.554.611.546.841.100;-11.502.806.992.370.900;-0.755840357522973;-0.061339912598913394;0.0613399125989134;-0.3154576905977954;0.25342237935350415;-0.25342237935350415;3
-0.6969324379822649;-0.7860537958716248;0.22946991840230602;-0.005134576977570985;0.518124731888902;-0.4192208445223692;-0.3987904405968381;-0.45799446329325877;0.0;0.0;-1,40E+01;1.111.517.545.862.610;-11.433.073.770.459.500;-0.6887990190927907;0.014849427965465768;-0.014849427965498598;-0.31642764730452677;0.1618201924897018;-0.1618201924897018;3
-0.6593263517315386;-0.7773460822579324;0.08751638043319118;-0.2605097378762551;0.518124731888902;-0.4657903536268062;-0.17898117195763733;-0.45799446329325877;0.0;0.0;-1,40E+01;0.9777693727432213;-0.9371992361404241;-0.6772885653436637;0.03362080743164345;-0.03362080743164345;-0.3161010797745734;0.1314998686377833;-0.1314998686377833;3
-0.6283979817309415;-0.775234073097561;0.21369730307240467;-0.05184954543464733;0.518124731888902;-0.424224105189936;0.04254535659280786;-0.45799446329325877;0.0;0.0;-1,40E+01;0.7995757722275564;-0.6523112055463177;-0.6726678502288094;0.04278747900679732;-0.04278747900679732;-0.31538383363243516;0.10131694806616046;-0.10131694806616046;3
-0.5886831429801745;-0.7644883856030572;0.20581099540745373;-0.0767641952784213;0.518124731888902;-0.42283069633755344;0.0845521759601548;-0.45799446329325877;0.0;0.0;-1,40E+01;0.651930901193942;-0.4209506363297326;-0.6639577056151595;0.04585758647250359;-0.0458575864725036;-0.31474036955845275;0.07136303296169694;-0.07136303296169694;3
-2,50E+00;-0.7254642014024417;0.19792468774250277;-0.10479317635266727;0.518124731888902;-0.4280472801844752;0.07438071340894203;-0.45799446329325877;1.183.147.178.326.720;14.105.926.029.199.100;1.241.875.763.552.580;0.5320786072007069;-0.23755504073653025;-0.6522906006463308;0.04556930047178176;-0.045569300471781767;-0.3142046141368645;0.04163812332439304;-0.04163812332439304;3
-13.362.359.042.446.100;-0.8127945778383783;0.6040695324874708;0.6519893126519695;0.503857660978487;-0.9740826492364715;-0.3983941498480895;0.6964170882424454;0.0;0.0;-1,40E+01;0.8529290722822304;-0.5045674053562264;-0.9167427621899178;0.5212020626268167;-0.5212020626268496;-0.3267935905177439;13.963.886.659.465.900;-13.963.886.659.465.900;3
-12.838.685.504.935.900;-0.8018659590144472;0.6001263786549955;0.6551036438824415;0.47532351915765836;-0.9738401038074056;-0.3454232864320308;0.6964170882424454;0.0;0.0;-1,40E+01;0.8386667145828125;-0.4741927005455689;-0.9242591397802766;0.494311984413255;-0.49431198441325513;-0.3266062180550135;13.943.734.178.355.900;-13.943.734.178.355.900;3
-12.315.011.967.425.800;-0.7912260642170607;0.6040695324874708;0.658217975112913;0.47532351915765836;-0.9737031003995582;-0.32111745384211954;0.6964170882424454;0.0;0.0;-1,40E+01;0.8254101047878281;-0.4499833964464993;-0.9270554483170768;0.47207927544921724;-0.47207927544921735;-0.3264131238157366;13.913.505.456.690.800;-13.913.505.456.690.800;3
-1.179.133.842.991.570;-0.7992689819851744;0.5606948403302413;0.6208460003472519;0.411121700060792;-0.9739289203836045;-0.2898104846909841;0.6964170882424454;0.0;0.0;-1,40E+01;0.8196961762323262;-0.44162361991604515;-0.926099777946726;0.45399057742657045;-0.4539905774265705;-0.3262112823227219;1.387.365.850.540.510;-13.873.658.505.405.100;3
-11.267.664.892.405.600;-0.8020806006358907;0.6119558401524217;0.6644466375738567;0.4681899837024504;-0.9740602805612464;-0.2577109340423496;0.6964170882424454;0.0;0.0;-1,40E+01;0.8159790200323913;-0.44028316079885366;-0.921210470539353;0.43906881763033123;-0.43906881763033134;-0.326006201756785;1.382.373.531.356.430;-1.382.373.531.356.430;3
-10.743.991.354.895.500;-0.7973737585691989;0.6119558401524217;0.6675609688043282;0.4610564482472435;-0.9741844164964667;-0.21068443185752136;0.6964170882424454;13.950.144.084.832.500;0.0;-1,40E+01;0.8115494976077973;-0.44110604892283023;-0.9128637203465111;0.4229656833660007;-0.4229656833660008;-0.3258024859843489;1.376.373.588.116.850;-1.376.373.588.116.850;3
-0.8781410548982643;-0.7683077362733084;0.6198421478173726;0.6800182937262155;0.44678937733682866;-0.9745243189935574;-0.46312163881035345;0.6964170882424454;0.0;0.0;-1,40E+01;0.8326317360016092;-0.5108168339772644;-0.8759142226159866;0.375483892616238;-0.37548389261623805;-0.32518910192213657;13.523.738.151.585.400;-13.523.738.151.585.400;3
-0.8501684529852241;-0.7531598525030129;0.6237853016498478;0.683132624956687;0.4396558418816217;-0.9746259576544728;0.012427259687916258;0.6964170882424454;0.0;0.0;-1,40E+01;0.8434955327512437;-0.5410618836632402;-0.8627863088207444;0.36281432076359554;-0.3628143207636284;-0.32498789844234377;13.422.975.746.035.200;-13.422.975.746.035.200;3
-0.5778863301799659;-0.7290538247927203;0.6395579169797497;0.6893612874176306;0.44678937733682866;-0.9745439492648491;-0.027994396684436384;0.6964170882424454;0.0;0.0;-1,40E+01;0.8468137879708989;-0.5674841358245699;-0.8408808618696805;0.34965543229553736;-0.3496554322955374;-0.3247888068787811;13.312.137.099.930.000;-13.312.137.099.930.000;3
-1.707.376.344.251.770;-0.8399726774049535;-27.002.933.791.269.200;-23.533.403.247.532.700;-3.305.450.272.102.220;-0.9725811036873203;-12.509.476.473.224.800;-0.45799446329325877;-0.3521529119662958;-0.30358910182041793;-0.3321494177422115;16.752.025.851.543.700;-18.189.621.409.569.300;-0.9382938385675205;0.2711192640373837;-0.27111926403738373;-0.29039893442505216;12.613.670.425.093.500;-12.613.670.425.093.500;2
-16.915.607.005.014.700;-0.8357410841159052;-26.569.186.869.697;-2.372.026.312.136.100;-30.272.423.893.491.400;-0.970437500756221;-11.280.975.152.104.300;-0.45799446329325877;0.0;0.0;-1,40E+01;1.659.392.523.339.570;-17.984.240.373.109.800;-0.9329493655494633;0.26494816666514454;-0.2649481666651446;-0.28905830405694105;12.291.688.738.267.200;-12.291.688.738.267.200;2
-1.600.181.425.499.700;-0.833689296852556;-2.376.954.764.863.940;-211.353.682.000.695;-2.791.835.719.327.290;-0.9664697652667359;-1.007.493.030.674.620;-0.45799446329325877;0.0;0.0;-1,40E+01;1.643.327.677.509.520;-1.775.838.293.724.930;-0.9293065021521197;0.2577522623186883;-0.2577522623186883;-0.2876459979889631;11.967.416.996.769.400;-11.967.416.996.769.400;2
-14.947.438.004.976.700;-0.8293039941505642;-22.704.896.113.871.000;-20.730.505.140.108.100;-24.494.260.174.773.400;-0.9637657804986353;-0.9047216298324978;-0.45799446329325877;-0.3521529119662958;-0.30358910182041793;-0.3321494177422115;1.619.479.382.568.450;-17.390.023.645.149.500;-0.9273429481456751;0.24115166756868128;-0.2411516675686813;-0.286102329621882;11.640.855.200.599.900;-1.164.085.520.059.990;2
-13.715.856.253.202.900;-0.8239458001023277;-2.010.241.458.443.730;-1.886.190.640.182.510;-19.572.120.710.680.400;-0.9344201513176578;-0.8076303963891011;-0.45799446329325877;0.0;0.0;-1,40E+01;15.896.085.452.409.800;-16.917.518.252.046.200;-0.9260418050886394;0.21716029539960124;-0.21716029539960127;-0.28443512617587646;1.131.291.937.162.750;-1.131.291.937.162.750;2
-12.838.685.504.935.900;-0.8222211954177515;-2.037.843.535.271.050;-19.266.769.461.786.400;-19.928.797.483.440.700;-0.8754048989212426;-0.7266549867281455;-0.45799446329325877;0.0;0.0;-1,40E+01;1.564.329.182.025.890;-1.652.427.949.158.960;-0.924249441950018;0.19878200156325845;-0.19878200156325848;-0.28274404254223534;10.983.151.498.917.800;-10.983.151.498.917.800;2
-12.452.080.879.928.500;-0.8105672099824418;-19.274.352.279.617.400;-1.861.275.990.338.730;-17.717.401.492.326.400;-0.8657524032880174;-0.6558510396184029;-0.45799446329325877;0.0;0.0;-1,40E+01;15.452.382.174.756.200;-16.239.909.929.850.900;-0.9215832460347155;0.19127587442479196;-0.191275874424792;-0.2810942189462569;10.652.009.593.405.200;-10.652.009.593.405.200;2
-12.038.308.493.545.500;-0.7989767715857229;-18.170.269.206.524.300;-18.332.470.092.644.900;-13.936.627.701.066.600;-0.8462749379616628;-0.59587903964112;-0.45799446329325877;0.0;0.0;-1,40E+01;15.284.287.444.562.300;-15.998.108.995.125.700;-0.918341668394926;0.19252153233167021;-0.19252153233167024;-0.2794874002154044;1.032.040.967.695.820;-1.032.040.967.695.820;2
-0.9449779653870551;-0.7848883574797317;-17.302.775.363.379.700;-17.398.170.723.503.300;-14.150.633.764.722.800;-0.8382896915741763;-0.6726273479820912;-0.45799446329325877;0.0;0.0;-1,40E+01;15.071.504.898.564.800;-15.678.942.699.359.100;-0.9156007701704334;0.1926200336613579;-0.19262003366135794;-0.2778249532042009;0.9987435727708317;-0.998743572770832;2
-0.8023138295843001;-0.7756489701175074;-16.198.692.290.286.600;-16.993.307.663.542.000;-11.011.878.164.431.600;-0.8295192343350216;-0.6999714096457429;-0.45799446329325877;0.0;0.0;-1,40E+01;14.838.073.565.217.700;-1.531.383.947.453.500;-0.9141522960283599;0.1904239817367974;-0.19042398173679742;-0.2761072977068533;0.96544617784584;-0.9654461778458396;2
-0.7253549070953138;-0.7616498159822712;-1.497.631.460.221.920;-13.038.107.000.842.900;-12.866.597.382.785.500;-0.8121076754016402;-0.6232231013047715;-0.45799446329325877;0.10843686852350425;0.0061878710714485695;0.06332407881448107;1.462.715.569.420.000;-1.498.285.871.601.060;-0.9129570539885419;0.18800168807740292;-0.18800168807740295;-0.27436763999991887;0.9321029818274156;-0.9321029818274156;2
-0.9162426979865002;-0.2680510730650452;0.6040695324874708;0.6519893126519695;0.47532351915765836;-0.48686169107692306;0.6964250920279301;-0.45799446329325877;0.0;0.0;-1,40E+01;-0.8437022545800715;12.795.291.909.834.100;0.09409360296682523;0.27206126066676106;-0.27206126066676106;-0.26999930494212815;0.5307480000836657;-0.5307480000836657;3
-0.8290809279848169;-0.24070344702719076;0.6158989939848974;0.658217975112913;0.5109911964336951;-0.416854621454914;0.7375072329815298;-0.45799446329325877;1.183.147.178.326.720;1.165.709.502.242.720;1.241.875.763.552.580;-0.884249946454234;12.900.369.459.295.500;0.15171208288789811;0.2853538731437737;-0.2853538731437737;-0.26962110549870066;0.49648878219660375;-0.49648878219660375;3
-0.6201000406432813;-0.23388737524219164;0.6198421478173726;0.6644466375738567;0.5109911964336951;-0.39310993607628464;0.7813634091763713;-0.45799446329325877;0.0;0.0;-1,40E+01;-0.9192735716936764;12.849.617.655.763.200;0.21621814716117174;0.29933219570592;-0.29933219570592;-0.26927782387164745;0.4621379621226779;-0.4621379621226779;3
-0.4644038143902746;-0.214454529059226;0.6237853016498478;0.6737896312652718;0.49672412552328016;-0.3111945916691476;0.8212566778837251;-0.45799446329325877;11.023.419.104.165.600;1.165.709.502.242.720;1.143.499.189.721.660;-0.9526204051005787;1.271.171.710.954.400;0.28696465561296863;0.3140975396073681;-0.31409753960736814;-0.2689778393012827;0.42774134095531985;-0.42774134095531985;3
-0.17659775859721655;-0.17429417699695499;0.6356147631472745;0.686246956187159;0.5109911964336951;-0.2085157911381258;0.8651128540785668;-0.45799446329325877;12.381.773.955.315.000;0.6999809746349287;10.432.927.659.838.100;-0.988953457422964;12.578.426.312.738.800;0.3622804417505634;0.32942772187250624;-0.3294277218725063;-0.26868283123404874;0.3932073165076665;-0.3932073165076665;3
0.012729555443939508;-0.13312945422153818;0.6356147631472745;0.686246956187159;0.5109911964336951;-0.10663506136674765;0.9106862901846509;-0.45799446329325877;0.0;0.0;-1,40E+01;-10.276.577.614.647.700;12.440.936.195.109.000;0.44204304913905756;0.34535257368945677;-0.3453525736894568;-0.26840511424978486;0.3587648942468767;-0.3587648942468767;3
0.15069820234660397;-0.07367553089442345;0.6316716093147987;0.6800182937262155;0.5109911964336951;-0.005298986521382148;0.9460882637395222;-0.45799446329325877;1.183.147.178.326.720;1.165.709.502.242.720;1.241.875.763.552.580;-10.661.597.761.330.400;12.248.286.703.490.300;0.5272079245159682;0.36219788125621016;-0.3621978812562102;-0.26820548823456675;0.3244598752663829;-0.3244598752663829;3
0.49635436839077895;-0.024065032233258402;0.6356147631472745;0.686246956187159;0.5109911964336951;0.08999293157559225;0.9874345985256202;-0.45799446329325877;10.363.479.413.462.900;0.85636504306704;0.9732240752904551;-11.041.376.477.189.200;12.002.723.847.003.300;0.6169969516947779;0.3803658879206099;-0.38036588792060994;-0.2680703108013281;0.2904296628464803;-0.2904296628464803;3
0.8896823992858746;-0.06055520048987799;0.6395579169797497;0.6893612874176306;0.503857660978487;0.23281355661892592;10.269.315.764.842.200;-0.45799446329325877;0.0;0.0;-1,40E+01;-11.415.526.488.061.900;1.171.038.608.208.480;0.7107053864103468;0.399489578565021;-0.39948957856502104;-0.26796007968506536;0.25662845589373723;-0.25662845589373723;3
11.506.721.524.534.100;-0.011203442098045063;0.6395579169797497;0.6893612874176306;0.503857660978487;0.3307833614354629;0.9530894003007463;-0.45799446329325877;12.477.916.392.529.500;12.269.302.774.120.200;12.517.132.708.249.400;-11.781.892.026.128.600;1.136.618.561.472.230;0.8084985586647864;0.41846883250265393;-0.418468832502654;-0.26788069974438;0.22305625440815383;-0.22305625440815383;3
12.458.331.236.052.500;0.07892306437308412;0.6356147631472745;0.6893612874176306;0.518124731888902;0.34558738491055835;10.805.629.244.815.300;-0.45799446329325877;1.141.610.193.076.520;0.6354252664920925;0.9565707899193654;-12.130.305.832.383.200;1.097.590.779.365.040;0.9080548186552788;0.4367537809543137;-0.4367537809543138;-0.267873305263604;0.1898046605765933;-0.1898046605765933;0
-1.600.181.425.499.700;-0.8261619067583685;-10.954.297.693.094.300;-10.982.648.388.731.500;-0.2308964909078675;-0.9751804768863677;-0.7158230395956839;-0.45799446329325877;0.0;0.0;-1,40E+01;1.266.122.159.692.310;-14.692.216.419.895.800;-0.6108087298658581;-0.3076054140454228;0.30760541404542285;-0.33315448894965616;1.310.145.207.014.320;-13.101.452.070.143.200;2
-1.459.597.925.496.990;-0.8179528289164567;-0.9692488466702207;-0.9861489145761743;-0.10962638816934273;-0.9746097995583344;-0.6684002466621071;-0.45799446329325877;0.0;0.0;-1,40E+01;12.173.830.021.082.300;-14.128.741.257.340.200;-0.5870771386624722;-0.28194887468672974;0.2819488746867298;-0.3331324728702167;12.940.690.232.197.300;-12.940.690.232.197.300;2
-12.311.497.379.925.800;-0.8045445897042522;-0.8430679240310075;-0.8740329902791912;0.03304432093480383;-0.9726002044329894;-0.6225626167235228;-0.45799446329325877;0.0;0.0;-1,40E+01;11.576.333.268.953.800;-13.354.979.697.085.500;-0.566627374659499;-0.25831466347524495;0.25831466347524495;-0.3331110134341969;12.778.554.361.448.300;-12.778.554.361.448.300;2
-11.924.892.754.918.300;-0.7932408658259701;-0.6498533862397121;-0.6934017789118292;0.1757150300389504;-0.9727270258195813;-0.5763286960361916;-0.45799446329325877;0.0;0.0;-1,40E+01;10.934.098.611.756.000;-12.505.013.125.739.400;-0.5465489813570398;-0.23702361748667955;0.23702361748667958;-0.3330895355050403;12.615.044.457.896.400;-1.261.504.445.789.640;2
-11.011.100.004.900.700;-0.7803181396358654;-0.2870832336519735;-0.3321393561771054;0.40398816460558507;-0.9750903557103281;-0.5355107489150904;-0.45799446329325877;-14.345.589.322.135.600;-16.284.253.222.157.000;-15.343.968.331.658.600;10.274.855.144.489.300;-11.638.745.381.656.100;-0.5252922114238509;-0.21676320656484194;0.21676320656480913;-0.33306810103475526;12.450.160.521.541.600;-12.450.160.521.541.600;1
-0.9956723754880341;-0.77701638481964;-0.16878861867771097;-0.21690910064965033;0.47532351915765836;-0.9589582930183631;-0.4960137709564832;-0.45799446329325877;0.0;0.0;-1,40E+01;0.9631520641632553;-1.075.965.915.317.440;-0.5080603779286091;-0.19572326481957447;0.1957232648195745;-0.3330464723865332;1.228.436.056.331.810;-12.284.360.563.318.100;2
-0.8761764004857264;-0.7725366086504569;0.055971149773387956;0.02912306655761816;0.49672412552328016;-0.9787648154005941;-0.460083409736615;-0.45799446329325877;0.0;0.0;-1,40E+01;0.9029786033402074;-0.9869400560476932;-0.4990260819446401;-0.17344716080156475;0.17344716080156478;-0.33302404391014157;12.116.728.561.357.400;-12.116.728.561.357.400;3
-0.8619563794604518;-0.7271172133427161;0.2689014567270602;0.2689265713039435;0.518124731888902;-0.9786623060482623;-0.42692708375798494;-0.45799446329325877;0.0;0.0;-1,40E+01;0.8455607025816873;-0.8954013752540135;-0.4972679684378118;-0.1501440901488026;0.15014409014880262;-0.3330009404342544;11.947.722.526.593.600;-1.194.772.252.659.360;3
-0.7210881978702314;-0.6552243965544452;0.481831763680733;0.5087300760502689;0.518124731888902;-0.9787063323214483;-0.3995830220943352;-0.45799446329325877;-0.8773871533823295;-14.912.717.664.428.300;-11.289.995.156.619.600;0.7899178177035817;-0.8011810188551077;-0.501303899834208;-0.12589939658018104;0.12589939658018107;-0.3329777241502323;117.768.844.480.927;-11.776.884.448.092.600;3
-0.5970935508678369;-0.623614221879334;0.6395579169797497;0.6893612874176306;0.518124731888902;-0.978412224713123;-0.4970705462864806;-0.45799446329325877;0.0;0.0;-1,40E+01;0.7346236114497311;-0.702793679602695;-0.5102689144696057;-0.10185730696604833;0.10185730696604835;-0.3329554528655041;11.605.130.347.723.000;-11.605.130.347.723.000;3
-0.41393433788929995;-0.6737939994637558;0.6277284554823236;0.6893612874176306;0.518124731888902;-0.978422966518608;-0.322834713753364;-0.45799446329325877;0.0;0.0;-1,40E+01;0.675870055813592;-0.595397339284856;-0.5227665865887604;-0.09155753408693149;0.0915575340869315;-0.33293774013901345;11.431.544.203.616.100;-11.431.544.203.616.100;3
-17.056.190.505.017.400;-0.859967585976163;-17.618.227.669.977.700;-19.329.056.086.395.800;-1.172.523.170.995.230;-0.9349759262817432;-1.773.655.144.921.830;0.6964170882424454;0.0;0.0;-1,40E+01;13.375.600.642.202.500;-12.533.652.205.895.200;-0.956395246266716;-0.000927381615162521;0.0009273816151625211;-0.32763812399627684;0.8467297436703519;-0.8467297436703519;2
-16.880.461.130.014.000;-0.8567711154592357;-1.686.902.844.180.740;-18.924.193.026.434.500;-10.441.195.328.015.000;-0.9719998055882296;-1.692.943.929.093.380;0.6964170882424454;0.0;0.0;-1,40E+01;13.349.355.533.198.500;-12.527.219.229.102.500;-0.9526274449977395;-0.007349770838641713;0.007349770838641714;-0.3274673343293745;0.8231421805529228;-0.8231421805529228;2
-16.458.710.630.005.900;-0.8527651422934962;-15.015.746.140.544.000;-17.678.460.534.245.800;-0.680309224585929;-0.9664142407228895;-16.706.195.502.472.100;0.6964170882424454;0.0;0.0;-1,40E+01;13.290.319.838.580.400;-12.466.553.272.169.300;-0.9489629886132972;-0.013709691089585103;0.013709691089585105;-0.3272944161024189;0.799417214155198;-0.799417214155198;2
-15.959.639.204.996.200;-0.8492733183347941;-15.410.061.523.791.500;-18.083.323.594.207.100;-0.7659116500484171;-0.91395746574736;-15.988.909.247.237.200;0.6964170882424454;-21.298.688.059.897.900;-10.382.384.038.519.800;-17.094.214.513.751.600;13.208.108.098.068.600;-12.378.203.906.920.000;-0.9442626995968081;-0.01992800533277423;0.019928005332774234;-0.32711804243283976;0.7755548444771774;-0.7755548444771774;1
-14.487.027.042.467.800;-0.846843022681276;-14.581.999.218.971.700;-1.770.960.384.655.050;-0.5947067991234408;-0.9322389596320119;-1.578.547.999.621.290;0.6964170882424454;0.0;0.0;-1,40E+01;13.107.937.712.305.300;-12.272.627.236.955.500;-0.9383198758821107;-0.026095496576586757;0.02609549657658676;-0.326937647430649;0.7513718671451336;-0.7513718671451336;2
-141.179.250.632.107;-0.8444428148501635;-14.108.820.759.074.600;-18.176.753.531.121.300;-0.280831239094319;-0.9317196462893621;-14.987.614.622.065.800;0.6964170882424454;0.0;0.0;-1,40E+01;1.298.761.893.680.800;-12.136.466.205.953.600;-0.9321552660822279;-0.032123123111926825;0.03212312311192683;-0.32675377849269793;0.7269140832524985;-0.7269140832524985;2
-13.014.414.879.939.300;-0.8407207586634156;-13.320.189.992.579.500;-16.059.008.294.400.500;-0.6874427600411369;-0.9552221871654683;-14.868.727.397.441.300;0.6964170882424454;0.0;0.0;-1,40E+01;12.846.120.589.341.300;-11.969.193.008.705.900;-0.9256494754385532;-0.03811982022169885;0.03811982022169886;-0.3265673325361245;0.7021814927992719;-0.7021814927992719;2
-1.117.723.455.602.890;-0.8339843547302824;-12.334.401.534.460.700;-1.680.644.778.971.370;-0.08109224634851403;-0.9506671321140995;-14.000.850.657.681.900;0.6964170882424454;-18.066.477.343.491.500;-0.6709137528362039;-14.142.917.298.823.800;12.690.196.727.975.800;-11.780.966.101.742.100;-0.9188866293118474;-0.04428401979452727;0.04428401979452728;-0.3263784343896026;0.6771740957854538;-0.6771740957854538;1
-0.8261392182472601;-0.8275024711241524;-11.703.496.921.264.600;-1.668.187.454.049.480;0.09011260457646225;-0.9331918788129816;-13.823.840.789.907.600;0.6964170882424454;0.0;0.0;-1,40E+01;12.507.071.442.716.300;-11.543.164.156.187.600;-0.9126871088242505;-0.04960776538031358;0.049607765380313584;-0.3261873522036168;0.6518918922110445;-0.6518918922110445;2
